id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,density_proxy
9274201809,20141119T000000,542500,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,2004,0,98116,47.5901,-122.388,1650,3053,13.203945207713025,0.5404520144120537
4046500180,20140724T000000,335000,3,1.75,1730,15003,1.0,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483,12.721888795877375,0.12271523606536201
8732131200,20140808T000000,258000,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400,12.460718739865236,0.2488095238095238
7852130080,20140925T000000,444500,3,2.5,2600,4724,2.0,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.878,2400,4724,13.004707583652351,0.5080440304826418
1796380310,20140904T000000,240000,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,12.388398368982115,0.15610104861773116
2125400160,20141114T000000,427800,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704,12.966413413168617,0.21537510305028854
2591010240,20141201T000000,405000,2,1.5,1370,4102,2.0,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211,12.91164481522143,0.42977265649330426
8079100700,20150318T000000,689000,4,2.5,2240,7350,2.0,0,0,3,9,2240,0,1989,0,98029,47.5652,-122.013,2200,8017,13.442998001373553,0.27441686416365224
293000180,20150507T000000,370000,2,1.0,910,5525,1.0,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525,12.821260987319457,0.29321266968325793
5379804393,20150217T000000,325000,4,2.75,1960,8937,1.0,0,0,5,7,980,980,1954,0,98188,47.451,-122.278,1480,10016,12.691583538230217,0.1477635782747604
126059019,20150316T000000,799000,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,1978,0,98072,47.7648,-122.112,2590,65340,13.591117476312084,0.039638812366085095
4400800061,20140725T000000,419000,4,2.0,2180,10447,1.0,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279,2190,10987,12.945628585536271,0.19932647674524437
1471610070,20140827T000000,350000,3,1.75,1360,18123,1.0,0,0,3,8,1360,0,1983,0,98045,47.4716,-121.756,1570,16817,12.765691290604371,0.09335791163703396
1423400005,20140815T000000,249950,3,1.0,1370,11658,1.0,0,0,4,6,1370,0,1958,0,98058,47.4576,-122.182,1080,9198,12.429020177633873,0.11741682974559686
2877103726,20140722T000000,791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,13.581686421726285,0.48533333333333334
6980500030,20141211T000000,650000,4,2.5,3700,4500,2.0,0,0,3,9,3700,0,2007,0,98028,47.7473,-122.23,3050,5047,13.384729180332174,0.6043193976619774
6192410760,20140526T000000,690000,4,2.5,2700,8810,2.0,0,0,3,9,2700,0,2004,0,98052,47.7041,-122.116,2730,5100,13.444448325847754,0.5352941176470588
4057300180,20140807T000000,310000,3,1.5,1140,3104,2.0,0,0,3,7,1140,0,1988,0,98029,47.5707,-122.018,1150,2981,12.644330802262578,0.38577658503857765
4178500100,20140723T000000,282500,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040,12.551437369385376,0.22301136363636365
3629200020,20150202T000000,960000,4,2.5,3180,10105,2.0,0,0,4,9,3180,0,1986,0,98040,47.5328,-122.226,2670,10355,13.774689605110144,0.25784645098986
6669080120,20141215T000000,405000,4,2.5,1980,5020,2.0,0,0,3,7,1980,0,2007,0,98056,47.5147,-122.19,1980,5064,12.91164481522143,0.3909952606635071
8823901445,20150313T000000,934000,9,3.0,2820,4480,2.0,0,0,3,7,1880,940,1918,0,98105,47.6654,-122.307,2460,4400,13.747232787874218,0.5590909090909091
3904100220,20141209T000000,276000,2,2.0,1480,6075,1.0,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,1230,6053,12.52815976788113,0.20320502230299026
203100460,20140924T000000,400000,1,1.0,530,13679,1.0,0,0,4,6,530,0,1949,0,98053,47.6422,-121.954,1930,20624,12.899222326086994,0.09358029480217223
5422560830,20150413T000000,468000,2,1.75,1510,4500,1.0,0,0,3,8,1510,0,1978,0,98052,47.6644,-122.13,1740,6000,13.056225711649638,0.29
1022049182,20150428T000000,175000,1,1.0,620,8685,1.0,0,0,4,5,620,0,1976,0,98198,47.4095,-122.29,1300,12150,12.07254696717504,0.10699588477366255
4475000170,20141111T000000,370000,4,3.0,2580,5511,2.0,0,0,3,8,2580,0,1999,0,98058,47.4286,-122.185,2010,5600,12.821260987319457,0.35892857142857143
2124079010,20141028T000000,765000,3,2.25,3190,324086,2.0,0,2,3,9,3190,0,1982,0,98024,47.5477,-121.93,3190,217800,13.547632419997361,0.014646464646464647
9290850330,20140707T000000,888550,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,1989,0,98053,47.6892,-122.048,3540,35926,13.697347325042069,0.09853587930746535
4139460200,20150325T000000,905000,4,2.5,3330,9557,2.0,0,0,3,10,3330,0,1995,0,98006,47.5526,-122.102,3360,9755,13.715691327653829,0.3444387493593029
7589200193,20141110T000000,535000,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,5080,13.190023895035274,0.3090551181102362
8001470560,20141117T000000,925900,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,2001,0,98074,47.6303,-122.065,3980,8910,13.738522596465796,0.44668911335578004
5104200420,20150316T000000,320000,3,1.5,1490,10132,1.0,0,0,4,6,1490,0,1969,0,98059,47.4779,-122.145,1720,9915,12.676079399771027,0.1734745335350479
9368700223,20150202T000000,310000,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426,12.644330802262578,0.19795313762456235
3820350020,20150428T000000,359950,4,2.5,1820,3899,2.0,0,0,3,7,1820,0,1999,0,98019,47.735,-121.985,1820,3899,12.793723190057223,0.466786355475763
7414200010,20141218T000000,276000,3,1.0,870,8040,1.0,0,0,3,7,870,0,1953,0,98177,47.7048,-122.368,1440,8040,12.52815976788113,0.1791044776119403
7349650230,20150302T000000,247500,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,1998,0,98002,47.2835,-122.2,1710,6318,12.419169901386761,0.2706552706552707
2215500205,20140505T000000,600000,3,1.75,1880,6360,1.0,0,0,4,7,1040,840,1945,0,98115,47.6878,-122.286,1770,6175,13.304686600863562,0.28663967611336033
4443800415,20150321T000000,475000,3,1.0,1270,4268,1.0,0,0,3,7,1270,0,1921,0,98117,47.6848,-122.392,1310,4080,13.07107218827772,0.32107843137254904
1703401110,20140807T000000,292000,2,1.0,880,5500,1.0,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,12.584512505902088,0.19636363636363635
518500210,20140508T000000,868500,3,2.5,2920,3942,3.0,0,0,3,10,2920,0,2008,0,98056,47.531,-122.204,2920,3942,13.67452401607311,0.7407407407407407
1402950100,20141121T000000,305000,4,2.5,2430,5959,2.0,0,0,3,8,2430,0,2002,0,98092,47.3348,-122.19,2100,5414,12.628070334272698,0.38788326560768377
9808590460,20150218T000000,1200000,4,2.25,2860,10702,2.0,0,0,3,10,2860,0,1982,0,98004,47.6451,-122.189,2890,10572,13.997832948091215,0.27336360196746123
205000010,20140624T000000,620000,4,2.5,2450,55387,2.0,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,13.3374763699232,0.07031189636077986
7214800240,20150316T000000,541100,4,2.25,2510,9800,2.0,0,0,3,9,2510,0,1978,0,98072,47.753,-122.145,2440,11000,13.201361231716348,0.22181818181818183
6414600321,20140611T000000,317000,3,1.0,1160,8813,1.0,0,0,3,7,1160,0,1952,0,98125,47.7257,-122.329,1200,7615,12.666660207428574,0.15758371634931057
2623039082,20150218T000000,770000,3,3.5,2050,21744,2.0,1,4,4,9,1750,300,1930,0,98166,47.4536,-122.376,2300,12200,13.554147092530322,0.1885245901639344
3856904970,20140818T000000,469000,2,1.0,1120,4284,1.0,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,13.058360179622305,0.49278846153846156
2825079001,20140814T000000,800000,5,1.75,1930,501376,2.0,0,0,3,7,1930,0,1930,0,98014,47.6294,-121.911,1710,87120,13.592368256649284,0.01962809917355372
3528900330,20140707T000000,1450000,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,1925,0,98109,47.641,-122.349,2560,4160,14.187074804051692,0.6153846153846154
37000335,20140814T000000,446450,3,1.5,1480,7749,1.0,0,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320,13.00908493083534,0.21428571428571427
7575700015,20140710T000000,800000,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000,13.592368256649284,0.45
4222310680,20140926T000000,240000,3,2.0,1030,11118,1.0,0,0,5,7,1030,0,1970,0,98003,47.3463,-122.308,1300,7920,12.388398368982115,0.16414141414141414
2600100300,20140916T000000,623000,4,2.5,2980,9235,1.0,0,0,4,8,1690,1290,1977,0,98006,47.5513,-122.162,2690,10046,13.342303402904738,0.26776826597650805
3395350210,20150324T000000,810000,5,3.25,2950,67475,1.0,0,0,3,8,2530,420,1981,2004,98072,47.7233,-122.117,2620,39820,13.60479076121576,0.065796082370668
8682220150,20140606T000000,835000,2,2.0,2280,6815,1.0,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750,13.635188201437066,0.3377777777777778
1240700170,20140609T000000,1017100,4,3.75,4060,19290,2.0,0,0,3,10,4060,0,2002,0,98074,47.6051,-122.053,4020,13250,13.832466981800698,0.30339622641509434
2473372250,20150121T000000,312500,3,1.75,1490,9493,1.0,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134,2440,9600,12.652362948153474,0.25416666666666665
8732020440,20150428T000000,297500,4,2.5,2190,8100,1.0,0,0,4,8,1250,940,1978,0,98023,47.3131,-122.392,2100,8840,12.60317286530671,0.23755656108597284
6664000130,20141013T000000,635250,3,2.25,2210,22040,1.0,0,0,5,8,1510,700,1976,0,98004,47.5904,-122.194,2470,14258,13.361775475364563,0.17323607799130314
3278600670,20140523T000000,235000,2,1.0,1140,1730,1.5,0,0,3,8,1010,130,2007,0,98126,47.5494,-122.372,1360,1730,12.367345048436391,0.7861271676300579
7883603425,20140529T000000,155000,3,1.0,1250,6250,1.0,0,0,2,7,1030,220,1949,0,98108,47.5292,-122.323,1130,6250,11.951186847493476,0.1808
806000020,20150310T000000,203000,3,1.5,1200,9120,1.0,0,0,3,7,1000,200,1963,0,98055,47.4545,-122.187,1640,9200,12.220966184120165,0.1782608695652174
9350900550,20150429T000000,890000,4,2.25,2870,8393,1.0,0,0,4,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850,13.698977865303197,0.29746192893401013
3025049028,20141216T000000,930000,2,1.5,1800,4500,1.0,0,2,3,7,1000,800,1942,0,98109,47.6305,-122.347,2270,3840,13.742940940397677,0.5911458333333334
3876200330,20140626T000000,451000,5,2.75,2830,8925,1.5,0,0,3,7,2830,0,1967,0,98034,47.731,-122.179,1700,8539,13.019224835777257,0.19908654409181403
5559200065,20150507T000000,306500,2,1.0,1420,16400,1.5,0,0,4,6,1420,0,1943,0,98023,47.3221,-122.344,1900,16400,12.632976296995821,0.11585365853658537
4217401035,20150507T000000,1482500,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,4000,14.209241084390046,0.585
558100065,20141003T000000,254922,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160,12.448716817756912,0.16053921568627452
1446400564,20140507T000000,185000,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.332,1280,6600,12.128116509451258,0.19393939393939394
243000335,20140929T000000,305000,4,1.0,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,12.628070334272698,0.17037037037037037
7201800090,20150106T000000,405000,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,1975,0,98052,47.6986,-122.129,1690,7280,12.91164481522143,0.23214285714285715
4287400005,20140731T000000,393000,4,2.0,1450,5456,1.0,0,0,5,7,1450,0,1951,0,98108,47.5442,-122.297,980,6100,12.881567435377423,0.16065573770491803
2025700180,20141120T000000,300000,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,1991,0,98038,47.3484,-122.037,1570,6000,12.611541086966115,0.26166666666666666
8807810890,20141105T000000,385000,3,1.0,1250,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920,12.861001210669146,0.06975446428571429
7940700190,20140813T000000,380000,2,2.0,1370,5756,1.0,0,0,3,8,1370,0,1986,0,98034,47.714,-122.205,1380,5444,12.847929163278053,0.25349008082292435
1338600090,20140923T000000,370000,2,1.0,1040,4172,1.0,0,0,3,7,1040,0,1946,0,98112,47.6308,-122.302,3120,4800,12.821260987319457,0.65
6154900095,20140711T000000,565000,4,1.75,2140,7102,1.0,0,0,4,7,1070,1070,1948,0,98177,47.7042,-122.37,1950,7102,13.244582780038517,0.2745705435088707
9406590250,20150224T000000,293000,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502,12.587931300962664,0.5286539315859617
2491200330,20140918T000000,460000,3,2.5,1690,5131,1.0,0,0,3,7,1690,0,1941,1998,98126,47.5234,-122.38,860,5137,13.038983942375959,0.16741288689896827
9551202025,20140625T000000,800000,2,1.0,1740,5719,1.0,0,0,3,8,1740,0,1955,0,98103,47.6729,-122.335,1980,5000,13.592368256649284,0.396
2770604082,20150310T000000,629950,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6424,-122.374,1610,1249,13.35339731756509,1.289031224979984
9346930250,20140926T000000,668500,4,2.25,2290,9546,1.0,0,0,4,8,1780,510,1976,0,98006,47.5617,-122.13,2360,8864,13.412793171409328,0.26624548736462095
9542830600,20141121T000000,279000,3,2.5,1450,4106,2.0,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.019,2000,4000,12.53897064502647,0.5
2619950350,20140508T000000,403000,3,2.75,2090,8354,2.0,0,0,3,8,2090,0,2012,0,98019,47.7336,-121.965,2280,6348,12.90669432231532,0.3591682419659735
9416400020,20140827T000000,572000,3,2.75,2200,3885,2.0,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,13.256896018612155,0.45166666666666666
3026079055,20140826T000000,598600,4,2.75,3470,212639,2.0,0,0,3,7,2070,1400,1993,0,98019,47.7066,-121.968,2370,233917,13.302350544963991,0.010131798885929624
1531000030,20150323T000000,720000,4,2.5,3450,39683,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750,13.487007879880162,0.08427672955974842
5381000082,20150108T000000,185000,2,1.0,670,6750,1.0,0,0,4,5,670,0,1947,0,98188,47.4521,-122.283,1700,11520,12.128116509451258,0.14756944444444445
7454001090,20150309T000000,307000,3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,12.634606283893019,0.12777777777777777
9407111220,20150504T000000,303000,2,1.0,1020,9200,1.0,0,0,3,7,1020,0,1978,0,98045,47.4461,-121.769,1520,9600,12.621491384816093,0.15833333333333333
9550201550,20150408T000000,640000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,13.369225017834633,0.342
5569620410,20140909T000000,731781,3,3.0,2630,4972,2.0,0,0,3,9,2630,0,2006,0,98052,47.693,-122.133,2880,4972,13.50323793438034,0.5792437650844731
7787920180,20150504T000000,534950,5,2.5,3220,10572,2.0,0,0,3,8,3220,0,2006,0,98019,47.7268,-121.957,2890,9090,13.189930432898588,0.3179317931793179
2759500105,20140730T000000,419000,3,1.5,1500,8272,1.0,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270,12.945628585536271,0.19709794437726724
4188300180,20141112T000000,650000,3,2.5,2870,7288,2.0,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998,13.384729180332174,0.47849283094364786
2771604196,20140812T000000,465000,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,47.6374,-122.388,2010,3175,13.049794835104816,0.6330708661417322
1959700540,20141104T000000,952000,3,2.5,2450,4400,2.0,0,0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,5500,13.766321364193118,0.4036363636363636
5104450720,20141119T000000,325000,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,0,98058,47.461,-122.148,1970,9451,12.691583538230217,0.20844355094698974
8563010420,20150204T000000,450000,3,1.75,1560,8968,1.0,0,0,4,8,1560,0,1972,0,98008,47.6243,-122.1,1990,8034,13.017005083966255,0.247697286532238
513000445,20141111T000000,554950,4,1.75,1740,4816,1.0,0,0,5,7,870,870,1942,0,98116,47.5758,-122.382,1210,5074,13.226635100542643,0.2384706346078045
5561000190,20140502T000000,437500,3,2.25,1970,35100,2.0,0,0,4,9,1970,0,1977,0,98027,47.4635,-121.991,2340,35100,12.98883427049148,0.06666666666666667
8651610680,20140801T000000,670000,4,2.5,2570,9086,2.0,0,0,3,9,2570,0,1999,0,98074,47.6373,-122.064,2760,6733,13.415034483903348,0.4099212832318432
3819800280,20140819T000000,400000,2,1.0,1180,10800,1.0,0,0,3,7,1180,0,1984,0,98011,47.7273,-122.236,1600,10800,12.899222326086994,0.14814814814814814
1623049241,20141107T000000,335000,3,1.75,2390,30409,1.0,0,0,3,7,1560,830,1953,0,98168,47.4789,-122.296,1750,13500,12.721888795877375,0.12962962962962962
2770600853,20140612T000000,585000,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,98199,47.6441,-122.385,1760,1750,13.279368835614243,1.0057142857142858
3423600060,20141202T000000,665000,4,1.75,2280,3680,1.5,0,0,5,7,1470,810,1926,0,98115,47.6754,-122.3,1850,3680,13.407543823396258,0.5027173913043478
3291800780,20150203T000000,375000,4,2.5,2090,8325,1.0,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025,12.834683971615659,0.2118380062305296
1102000196,20140527T000000,477000,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,13.07527386630434,0.24482758620689654
3332500085,20141027T000000,489950,3,2.5,2540,5237,2.0,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097,13.102060665086476,0.4393458628264584
7942600910,20141216T000000,575000,1,1.0,1310,8667,1.5,0,0,1,6,1310,0,1918,0,98122,47.6059,-122.313,1130,4800,13.26212705890841,0.23541666666666666
3574801350,20141120T000000,410000,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401,12.923914877701906,0.2391568706931496
624110860,20150427T000000,1150000,4,3.5,3760,20609,2.0,0,0,3,11,3760,0,1990,0,98077,47.7255,-122.059,3360,15761,13.955273369904273,0.21318444261150943
8944750850,20140521T000000,288400,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,12.5721071517933,0.4817127564674398
546000875,20140523T000000,460000,3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005,13.038983942375959,0.3096129837702871
3583300075,20141103T000000,599950,5,2.25,2680,13292,1.0,0,0,3,8,1340,1340,1976,0,98028,47.7422,-122.257,2220,13181,13.304603264196713,0.16842424702222897
8887001215,20141107T000000,407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,12.917025362487916,0.061128934362264804
1982200245,20150127T000000,726000,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.362,1010,3880,13.495306671216452,0.2603092783505155
3423059081,20141009T000000,151600,2,1.0,1060,16988,1.0,0,0,3,6,1060,0,1954,0,98058,47.4305,-122.157,2320,10580,11.929007348474721,0.21928166351606806
3220079017,20150213T000000,432000,5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,98022,47.1776,-121.944,2240,220232,12.976183182038383,0.010171092302662646
567000020,20150428T000000,800000,2,1.0,1570,5000,1.5,0,3,4,8,1570,0,1924,0,98144,47.5955,-122.294,1760,3000,13.592368256649284,0.5866666666666667
982850060,20140603T000000,400000,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,98028,47.761,-122.232,1490,4667,12.899222326086994,0.3192629097921577
6431500280,20150323T000000,393000,2,1.0,830,5000,1.0,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000,12.881567435377423,0.222
6306800020,20141111T000000,452000,4,2.5,2716,7850,2.0,0,0,3,9,2716,0,2014,0,98030,47.352,-122.197,2580,14448,13.021439671201302,0.17857142857142858
4174600185,20140622T000000,480000,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,0,98108,47.5577,-122.297,1820,7875,13.081543466215237,0.2311111111111111
8001600130,20150501T000000,289950,3,2.5,1770,9450,1.0,0,0,3,8,1770,0,1988,0,98001,47.3196,-122.272,2200,8582,12.577467222169135,0.2563505010487066
9578090240,20140815T000000,780000,4,2.75,3430,6500,2.0,0,0,3,9,3050,380,2006,0,98052,47.7079,-122.106,3070,6802,13.567050480716235,0.451337841811232
1243100191,20150122T000000,372000,3,1.0,2298,10140,1.0,0,0,3,7,2298,0,1969,0,98052,47.6909,-122.083,2580,24724,12.826651821423713,0.1043520465944022
8016300030,20141103T000000,555000,5,2.5,2090,8712,1.0,0,0,3,8,1420,670,1966,0,98008,47.5968,-122.127,2490,8712,13.22672519452875,0.2858126721763085
745530040,20140911T000000,845950,5,2.75,4450,9600,2.0,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750,13.648216717289205,0.41025641025641024
1842000140,20140730T000000,335000,3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660,12.721888795877375,0.20757180156657964
7686203180,20140812T000000,172500,3,1.0,1040,7500,1.0,0,0,4,6,1040,0,1954,0,98198,47.4206,-122.316,1270,8000,12.058158312538197,0.15875
8074200080,20150213T000000,305000,3,2.0,1430,12430,1.0,0,0,4,7,1430,0,1957,0,98056,47.4903,-122.178,1200,8250,12.628070334272698,0.14545454545454545
7702010030,20140520T000000,551000,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,2500,5788,13.219491903015438,0.43192812715964063
9448300061,20140708T000000,235000,2,1.0,1020,7920,1.0,0,0,3,6,1020,0,1939,0,98108,47.5558,-122.31,1530,6900,12.367345048436391,0.2217391304347826
5196420290,20150317T000000,940000,4,2.75,3270,9231,2.0,0,0,3,10,3270,0,1995,0,98052,47.6539,-122.121,3380,10154,13.753636218075409,0.332873744337207
4140500050,20140908T000000,362000,3,1.0,1290,10125,1.0,0,0,4,7,1290,0,1956,0,98028,47.7641,-122.265,1760,14460,12.799402253235032,0.12171507607192254
1787250210,20141222T000000,379000,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.151,2300,5378,12.84529412258351,0.42766827817032355
7689600330,20140813T000000,207000,3,1.0,860,7740,1.0,0,0,3,6,860,0,1960,0,98178,47.4906,-122.244,980,7200,12.240478903153711,0.1361111111111111
2788400020,20140710T000000,150000,3,1.0,1200,9527,1.0,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457,11.918397239722838,0.15967008565084065
6899990230,20140701T000000,600000,2,2.5,2510,14878,2.0,0,0,3,10,2510,0,1990,0,98011,47.7525,-122.205,3080,13594,13.304686600863562,0.22657054582904224
3832080610,20150406T000000,270000,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,12.506180941677357,0.38285714285714284
1432700880,20150409T000000,280000,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1959,0,98058,47.4493,-122.171,1170,7574,12.54254845357358,0.15447583839450751
7767400060,20141119T000000,465000,4,2.5,2300,7314,1.0,0,0,4,8,1420,880,1979,0,98133,47.7671,-122.33,2010,7314,13.049794835104816,0.2748154224774405
1670400068,20140618T000000,206000,2,1.5,1820,8867,2.0,0,0,3,7,1820,0,1921,0,98168,47.4764,-122.269,1430,9288,12.235636302128867,0.15396210163652024
8732040820,20141017T000000,247000,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,1987,0,98023,47.3074,-122.385,2210,8320,12.417147664184915,0.265625
3876312570,20140811T000000,350500,3,2.25,1870,7200,1.0,0,0,3,7,1390,480,1975,0,98072,47.734,-122.174,1830,7876,12.767118838519758,0.23235144743524633
5255690100,20150421T000000,480000,4,2.5,2700,9700,1.0,0,0,3,8,1670,1030,1978,0,98011,47.7752,-122.198,2470,9228,13.081543466215237,0.26766363242306024
1422700110,20140703T000000,267000,3,1.0,1740,10875,1.0,0,0,4,7,1020,720,1962,0,98188,47.4682,-122.283,1470,8532,12.495007682693725,0.17229254571026723
9267200345,20140602T000000,342000,2,2.5,1175,1366,2.0,0,0,3,8,740,435,2005,0,98103,47.6962,-122.342,1710,1255,12.742568940017076,1.3625498007968126
1762600070,20150116T000000,917500,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,13.729408948828524,0.10615952313369288
9211000170,20141008T000000,570000,4,2.5,3230,7187,2.0,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537,13.25339339419516,0.45127734434756006
5101402296,20140925T000000,835000,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830,13.635188201437066,0.26181353767560667
1250202324,20150122T000000,610000,4,2.75,2640,8400,1.0,0,2,3,8,1440,1200,1947,0,98144,47.5882,-122.29,2610,6000,13.321215875492413,0.435
6137610620,20140808T000000,500000,4,2.5,2590,9354,2.0,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264,13.122365377402328,0.29468911917098445
8819900055,20150330T000000,503000,2,1.0,870,4280,1.0,0,2,4,6,870,0,1921,0,98105,47.6697,-122.29,1750,4280,13.12834743715147,0.4088785046728972
2558730070,20140825T000000,425000,3,2.25,1570,7475,1.0,0,0,4,7,1200,370,1983,0,98034,47.7223,-122.174,1700,7230,12.959846800844963,0.2351313969571231
5694500386,20141020T000000,399950,2,2.25,1140,1184,2.0,0,0,3,8,1010,130,1999,0,98103,47.659,-122.346,1140,1339,12.899097318586382,0.8513816280806572
1138020200,20140903T000000,435000,4,1.5,1510,6460,1.0,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630,12.983103608918753,0.2187028657616893
2321300390,20141105T000000,650000,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,1925,0,98199,47.6372,-122.395,1780,4050,13.384729180332174,0.43950617283950616
4399200085,20150305T000000,315000,4,2.25,2550,9736,1.0,0,0,4,8,2550,0,1967,0,98002,47.3193,-122.212,1770,9686,12.660331092405906,0.18273797233119968
3971700635,20150506T000000,435000,4,3.0,2270,7245,1.0,0,0,3,7,1410,860,1979,0,98155,47.7722,-122.315,1740,7571,12.983103608918753,0.22982432967903843
9144100298,20150302T000000,380000,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,1951,0,98177,47.7013,-122.373,1760,7606,12.847929163278053,0.23139626610570602
2473101190,20150427T000000,279950,3,1.75,1530,8800,1.0,0,0,4,7,1040,490,1967,0,98058,47.4483,-122.158,1530,8690,12.5423698668371,0.1760644418872267
